LST,NDVI,Precipitation,Temperature,year,admin_1,product,indicator,value,year_sin,year_cos,state_encoded,temp_x_precip,lst_x_ndvi,yield_lag1,yield_lag2,yield_lag3,yield_roll3,yield_roll5,yield_std3,yield_diff1,yield_pct,state_te
305.37308,0.4265949,1194.7395,27.10436,2004,Delta,Maize,yield,2.0003014772384686,-1.8628248921044712e-14,-1.0,9,32382.649514219996,130.270598525292,1.8047619047619048,1.8047619047619048,1.805048420384188,1.8048574099693326,1.7580694171435338,0.0001654198716492884,0.19553957247656384,0.10834646496062894,1.9307470424286286
305.5993,0.42260066,1155.0626,27.43251,2005,Delta,Maize,yield,2.532954251744637,-0.25881904510249215,-0.965925826289076,9,31686.266325126,129.146465875538,2.0003014772384686,1.8047619047619048,1.8047619047619048,1.8699417622540928,1.8065158291625205,0.11289482480656844,0.5326527745061682,0.2662862476317951,1.919758989513308
305.8544,0.42724425,1304.5823,27.389,2006,Delta,Maize,yield,2.486765655261459,-0.4999999999999325,-0.8660254037844776,9,35731.2046147,130.6745337372,2.532954251744637,2.0003014772384686,1.8047619047619048,2.1126725445816703,1.9895655917782207,0.37687725605685274,-0.04618859648317786,-0.01823506936667496,1.8640461205736611
305.77606,0.42522404,1255.792,27.021614,2007,Delta,Maize,yield,2.499157944636419,-0.7071067811865387,-0.7071067811865563,9,33933.526688287995,130.0233315684824,2.486765655261459,2.532954251744637,2.0003014772384686,2.3400071280815213,2.1259090387536745,0.29509878604002726,0.012392289374960175,0.004983296012931904,1.8640461205736611
305.84323,0.4233107,1277.7548,26.675346,2008,Delta,Maize,yield,2.6250614250614253,-0.8660254037844651,-0.49999999999995415,9,34084.5513931608,129.466711781561,2.499157944636419,2.486765655261459,2.532954251744637,2.5062926172141715,2.2647882467285774,0.02390657390478164,0.1259034804250061,0.05037836071754276,1.887756534383467
306.06,0.42762327,1271.8428,27.365923,2009,Delta,Maize,yield,1.6112181545707558,-0.9659258262890695,-0.25881904510251624,9,34805.1521329044,130.8783780162,2.6250614250614253,2.499157944636419,2.486765655261459,2.5369950083197677,2.4288481507884816,0.07651903375810597,-1.0138432704906695,-0.38621697031982627,1.9307470424286286
306.0535,0.4254658,1287.4465,27.45352,2010,Delta,Maize,yield,1.7834132203767696,-1.0,-4.3605472797921425e-14,9,35344.93823668,130.2152972203,1.6112181545707558,2.6250614250614253,2.499157944636419,2.245145841422867,2.3510314862549393,0.5525949291425261,0.17219506580601385,0.10687259532020876,1.8640461205736611
306.34503,0.42302173,1220.7533,27.04393,2011,Delta,Maize,yield,1.833942704269312,-0.9659258262890921,0.25881904510243203,9,33013.966792469,129.5906045675019,1.7834132203767696,1.6112181545707558,2.6250614250614253,2.0065642666696504,2.2011232799813656,0.5425097569408407,0.050529483892542304,0.028333020813800625,1.887756534383467
305.59457,0.42084876,1304.7032,26.770334,2012,Delta,Maize,yield,1.8557489743874045,-0.8660254037844518,0.4999999999999771,9,34927.3404348688,128.6090958472332,1.833942704269312,1.7834132203767696,1.6112181545707558,1.7428580264056126,2.0705586897829367,0.11676942698384533,0.021806270118092552,0.011890376982513606,1.9141518489841942
306.6914,0.4259423,1048.5135,27.119905,2013,Delta,Maize,yield,1.974438078448656,-0.7071067811865199,0.707106781186575,9,28435.5865112175,130.63284030622,1.8557489743874045,1.833942704269312,1.7834132203767696,1.8243682996778288,1.9418768957331334,0.03710616181355184,0.11868910406125144,0.06395752103294661,1.8640461205736611
